Country,State,Year,Emission_Type,Emission
United States,Nevada,1994,F_gases_AR5,989.92964229418
United States,Arizona,1994,F_gases_AR5,2660.9447156832
United States,New Hampshire,1994,F_gases_AR5,437.02168724774
United States,New Jersey,1994,F_gases_AR5,3741.2534198894
United States,New Mexico,1994,F_gases_AR5,942.2679866922
United States,New York,1994,F_gases_AR5,5159.9430521756
United States,North Carolina,1994,F_gases_AR5,4241.6100304525
United States,North Dakota,1994,F_gases_AR5,738.36301887888
United States,Ohio,1994,F_gases_AR5,6393.2265966693
United States,Oklahoma,1994,F_gases_AR5,2430.0353841996
United States,Oregon,1994,F_gases_AR5,3409.8502683173
United States,Pennsylvania,1994,F_gases_AR5,4911.6073289986
United States,Arkansas,1994,F_gases_AR5,1649.3934566378
United States,Rhode Island,1994,F_gases_AR5,556.19777889804
United States,South Carolina,1994,F_gases_AR5,2502.3218006916
United States,South Dakota,1994,F_gases_AR5,496.10553784842
United States,Tennessee,1994,F_gases_AR5,3844.0657112791
United States,Texas,1994,F_gases_AR5,14609.712275209
United States,Utah,1994,F_gases_AR5,1196.4612241272
United States,Vermont,1994,F_gases_AR5,226.79372614857
United States,Virginia,1994,F_gases_AR5,3387.208775078
United States,Washington,1994,F_gases_AR5,8634.248329389
United States,West Virginia,1994,F_gases_AR5,1269.2593619751
United States,California,1994,F_gases_AR5,21046.798327677
United States,Wisconsin,1994,F_gases_AR5,4201.1167188515
United States,Wyoming,1994,F_gases_AR5,286.94523723584
United States,Colorado,1994,F_gases_AR5,2471.6009817238
United States,Connecticut,1994,F_gases_AR5,1079.7127204042
United States,Delaware,1994,F_gases_AR5,474.40184350475
United States,District of Columbia,1994,F_gases_AR5,97.156935898814
United States,Alabama,1995,F_gases_AR5,3373.4838264222
United States,Florida,1995,F_gases_AR5,8552.5579350224
United States,Georgia,1995,F_gases_AR5,6012.5571777024
United States,Hawaii,1995,F_gases_AR5,378.44263328825
United States,Idaho,1995,F_gases_AR5,803.53736086614
United States,Illinois,1995,F_gases_AR5,9137.2482629139
United States,Indiana,1995,F_gases_AR5,4642.745368268
United States,Iowa,1995,F_gases_AR5,4133.6225254888
United States,Kansas,1995,F_gases_AR5,2239.4502705126
United States,Kentucky,1995,F_gases_AR5,2889.9817861048
United States,Louisiana,1995,F_gases_AR5,3096.3170201053
United States,Alaska,1995,F_gases_AR5,274.28943080475
United States,Maine,1995,F_gases_AR5,620.72472187496
United States,Maryland,1995,F_gases_AR5,4521.4228774635
United States,Massachusetts,1995,F_gases_AR5,2421.6159663719
United States,Michigan,1995,F_gases_AR5,5534.4981636094
United States,Minnesota,1995,F_gases_AR5,3426.3521577286
United States,Mississippi,1995,F_gases_AR5,1684.9081694865
United States,Missouri,1995,F_gases_AR5,3679.932977564
United States,Montana,1995,F_gases_AR5,1207.3378578163
United States,Nebraska,1995,F_gases_AR5,1432.2181294207
United States,Nevada,1995,F_gases_AR5,1137.0557892339
United States,Arizona,1995,F_gases_AR5,3056.4218551806
United States,New Hampshire,1995,F_gases_AR5,501.97308806129
United States,New Jersey,1995,F_gases_AR5,4297.2890984634
United States,New Mexico,1995,F_gases_AR5,1082.3105233976
United States,New York,1995,F_gases_AR5,5777.661096051
United States,North Carolina,1995,F_gases_AR5,4573.0164896827
United States,North Dakota,1995,F_gases_AR5,848.10062180458
United States,Ohio,1995,F_gases_AR5,7343.4060392213
United States,Oklahoma,1995,F_gases_AR5,2791.1941249117
United States,Oregon,1995,F_gases_AR5,3584.9787062364
United States,Pennsylvania,1995,F_gases_AR5,5641.5843200118
United States,Arkansas,1995,F_gases_AR5,1870.9177390839
United States,Rhode Island,1995,F_gases_AR5,638.86146796191
United States,South Carolina,1995,F_gases_AR5,2690.2278697541
United States,South Dakota,1995,F_gases_AR5,569.83814786499
United States,Tennessee,1995,F_gases_AR5,4237.1636504034
United States,Texas,1995,F_gases_AR5,16491.255256923
United States,Utah,1995,F_gases_AR5,1374.2826796609
United States,Vermont,1995,F_gases_AR5,260.50045201347
United States,Virginia,1995,F_gases_AR5,3890.6253358781
United States,Washington,1995,F_gases_AR5,9253.3415890967
United States,West Virginia,1995,F_gases_AR5,1187.2013644366
United States,California,1995,F_gases_AR5,23904.685146434
United States,Wisconsin,1995,F_gases_AR5,4825.49858326
United States,Wyoming,1995,F_gases_AR5,329.5918510289
United States,Colorado,1995,F_gases_AR5,2838.9373192547
United States,Connecticut,1995,F_gases_AR5,1240.1826826803
United States,Delaware,1995,F_gases_AR5,544.90878900263
United States,District of Columbia,1995,F_gases_AR5,111.59667486262
United States,Alabama,1996,F_gases_AR5,3557.9294166802
United States,Florida,1996,F_gases_AR5,9018.2553616356
United States,Georgia,1996,F_gases_AR5,6339.9484010409
United States,Hawaii,1996,F_gases_AR5,399.04930579278
United States,Idaho,1996,F_gases_AR5,847.29097048631
United States,Illinois,1996,F_gases_AR5,9634.7828057598
United States,Indiana,1996,F_gases_AR5,4895.5486333086
United States,Iowa,1996,F_gases_AR5,4545.4640468305
United States,Kansas,1996,F_gases_AR5,2361.3911256263
United States,Kentucky,1996,F_gases_AR5,3050.4349915817
United States,Louisiana,1996,F_gases_AR5,3264.9153364449
United States,Alaska,1996,F_gases_AR5,289.22483177408
United States,Maine,1996,F_gases_AR5,654.52395571921
United States,Maryland,1996,F_gases_AR5,4777.4739317371
United States,Massachusetts,1996,F_gases_AR5,2553.4759704026
United States,Michigan,1996,F_gases_AR5,5835.8584784965
United States,Minnesota,1996,F_gases_AR5,3612.9212981714
United States,Mississippi,1996,F_gases_AR5,1776.6535168517
United States,Missouri,1996,F_gases_AR5,3880.3099093288
United States,Montana,1996,F_gases_AR5,1276.5356509441
United States,Nebraska,1996,F_gases_AR5,1510.2041895313
United States,Nevada,1996,F_gases_AR5,1198.9698924747
United States,Arizona,1996,F_gases_AR5,3222.8478301247
United States,New Hampshire,1996,F_gases_AR5,529.30614761087
United States,New Jersey,1996,F_gases_AR5,4531.2818395558
United States,New Mexico,1996,F_gases_AR5,1141.2436787614
United States,New York,1996,F_gases_AR5,6093.6679797251
United States,North Carolina,1996,F_gases_AR5,4822.8373310171
United States,North Dakota,1996,F_gases_AR5,894.28075645951
United States,Ohio,1996,F_gases_AR5,7743.2636398389
United States,Oklahoma,1996,F_gases_AR5,2943.1781197615
United States,Oregon,1996,F_gases_AR5,3786.0984349634
United States,Pennsylvania,1996,F_gases_AR5,5948.7756094262
United States,Arkansas,1996,F_gases_AR5,1973.5467353468
United States,Rhode Island,1996,F_gases_AR5,673.64827020898
United States,South Carolina,1996,F_gases_AR5,2837.2152958798
United States,South Dakota,1996,F_gases_AR5,600.86654440587
United States,Tennessee,1996,F_gases_AR5,4469.9034662165
United States,Texas,1996,F_gases_AR5,17390.013977631
United States,Utah,1996,F_gases_AR5,1449.1140824084
United States,Vermont,1996,F_gases_AR5,274.68502592175
United States,Virginia,1996,F_gases_AR5,4102.4747288433
United States,Washington,1996,F_gases_AR5,9951.9825827751
United States,West Virginia,1996,F_gases_AR5,1254.1501746878
United States,California,1996,F_gases_AR5,25502.40893538
United States,Wisconsin,1996,F_gases_AR5,5088.2529883658
United States,Wyoming,1996,F_gases_AR5,347.53853762524
United States,Colorado,1996,F_gases_AR5,2993.5209904718
United States,Connecticut,1996,F_gases_AR5,1307.7121736516
United States,Delaware,1996,F_gases_AR5,574.57975091898
United States,District of Columbia,1996,F_gases_AR5,117.67325273523
United States,Alabama,1997,F_gases_AR5,3708.0454680508
United States,Florida,1997,F_gases_AR5,9424.8086760187
United States,Georgia,1997,F_gases_AR5,6625.7605600563
United States,Hawaii,1997,F_gases_AR5,417.03890703677
United States,Idaho,1997,F_gases_AR5,885.48782103941
United States,Illinois,1997,F_gases_AR5,10069.129885762
United States,Indiana,1997,F_gases_AR5,5116.2455910663
United States,Iowa,1997,F_gases_AR5,4591.6706775872
United States,Kansas,1997,F_gases_AR5,2467.8453509926
United States,Kentucky,1997,F_gases_AR5,3193.992302571
United States,Louisiana,1997,F_gases_AR5,3412.1014714548
United States,Alaska,1997,F_gases_AR5,302.2634195324
United States,Maine,1997,F_gases_AR5,684.03064774224
United States,Maryland,1997,F_gases_AR5,4858.7760320997
United States,Massachusetts,1997,F_gases_AR5,2668.5896012919
United States,Michigan,1997,F_gases_AR5,6098.9456845648
United States,Minnesota,1997,F_gases_AR5,3775.795941822
United States,Mississippi,1997,F_gases_AR5,1856.7470989051
United States,Missouri,1997,F_gases_AR5,4055.2387388208
United States,Montana,1997,F_gases_AR5,1287.065643015
United States,Nebraska,1997,F_gases_AR5,1578.2859297381
United States,Nevada,1997,F_gases_AR5,1253.0208329377
United States,Arizona,1997,F_gases_AR5,3368.1375136109
United States,New Hampshire,1997,F_gases_AR5,553.16787695932
United States,New Jersey,1997,F_gases_AR5,4735.5572316801
United States,New Mexico,1997,F_gases_AR5,1192.6922551781
United States,New York,1997,F_gases_AR5,6349.2427918721
United States,North Carolina,1997,F_gases_AR5,5029.1811377883
United States,North Dakota,1997,F_gases_AR5,934.59596055922
United States,Ohio,1997,F_gases_AR5,8092.3388623382
United States,Oklahoma,1997,F_gases_AR5,3075.8599713422
United States,Oregon,1997,F_gases_AR5,3944.3600274714
United States,Pennsylvania,1997,F_gases_AR5,6216.9532495074
United States,Arkansas,1997,F_gases_AR5,2052.2369948632
United States,Rhode Island,1997,F_gases_AR5,704.01710830453
United States,South Carolina,1997,F_gases_AR5,2958.304688106
United States,South Dakota,1997,F_gases_AR5,627.95429867033
United States,Tennessee,1997,F_gases_AR5,4706.5636436553
United States,Texas,1997,F_gases_AR5,18163.241324975
United States,Utah,1997,F_gases_AR5,1514.4418103887
United States,Vermont,1997,F_gases_AR5,287.06814252488
United States,Virginia,1997,F_gases_AR5,4287.4190036838
United States,Washington,1997,F_gases_AR5,10016.325846057
United States,West Virginia,1997,F_gases_AR5,1343.2669530913
United States,California,1997,F_gases_AR5,26400.47641367
United States,Wisconsin,1997,F_gases_AR5,5317.6372798819
United States,Wyoming,1997,F_gases_AR5,363.20597425034
United States,Colorado,1997,F_gases_AR5,3128.4723565119
United States,Connecticut,1997,F_gases_AR5,1366.6653411033
United States,Delaware,1997,F_gases_AR5,600.48246632747
United States,District of Columbia,1997,F_gases_AR5,122.9780981843
United States,Alabama,1998,F_gases_AR5,4069.4135568089
United States,Florida,1998,F_gases_AR5,10259.741034234
United States,Georgia,1998,F_gases_AR5,7502.823161946
United States,Hawaii,1998,F_gases_AR5,416.9382534037
United States,Idaho,1998,F_gases_AR5,1006.9754208763
United States,Illinois,1998,F_gases_AR5,10843.04384962
United States,Indiana,1998,F_gases_AR5,5649.9690591156
United States,Iowa,1998,F_gases_AR5,4673.7104821708
United States,Kansas,1998,F_gases_AR5,2645.6246081322
United States,Kentucky,1998,F_gases_AR5,3458.5507241694
United States,Louisiana,1998,F_gases_AR5,3647.718228546
United States,Alaska,1998,F_gases_AR5,314.47549231948
United States,Maine,1998,F_gases_AR5,734.90977963603
United States,Maryland,1998,F_gases_AR5,5213.1875461304
United States,Massachusetts,1998,F_gases_AR5,2786.6274959371
United States,Michigan,1998,F_gases_AR5,6637.955957039
United States,Minnesota,1998,F_gases_AR5,4138.8050942242
United States,Mississippi,1998,F_gases_AR5,2073.1715676418
United States,Missouri,1998,F_gases_AR5,4370.0184089504
United States,Montana,1998,F_gases_AR5,1152.5100701988
United States,Nebraska,1998,F_gases_AR5,1715.4181981705
United States,Nevada,1998,F_gases_AR5,1516.872176973
United States,Arizona,1998,F_gases_AR5,3759.0529497234
United States,New Hampshire,1998,F_gases_AR5,592.68049866775
United States,New Jersey,1998,F_gases_AR5,5013.3002988608
United States,New Mexico,1998,F_gases_AR5,1292.6064818479
United States,New York,1998,F_gases_AR5,6620.1217078799
United States,North Carolina,1998,F_gases_AR5,5729.8513764977
United States,North Dakota,1998,F_gases_AR5,1005.472577598
United States,Ohio,1998,F_gases_AR5,8889.8129561051
United States,Oklahoma,1998,F_gases_AR5,3277.9673544026
United States,Oregon,1998,F_gases_AR5,3848.2294836029
United States,Pennsylvania,1998,F_gases_AR5,6748.5791392818
United States,Arkansas,1998,F_gases_AR5,2285.9657503017
United States,Rhode Island,1998,F_gases_AR5,724.15509350427
United States,South Carolina,1998,F_gases_AR5,3273.3991027862
United States,South Dakota,1998,F_gases_AR5,710.09696494062
United States,Tennessee,1998,F_gases_AR5,5094.9565283625
United States,Texas,1998,F_gases_AR5,19788.623334899
United States,Utah,1998,F_gases_AR5,1707.5644015414
United States,Vermont,1998,F_gases_AR5,312.27722062016
United States,Virginia,1998,F_gases_AR5,4720.9289033971
United States,Washington,1998,F_gases_AR5,10152.796792449
United States,West Virginia,1998,F_gases_AR5,1302.7191560457
United States,California,1998,F_gases_AR5,27761.88132172
United States,Wisconsin,1998,F_gases_AR5,5948.2661323549
United States,Wyoming,1998,F_gases_AR5,390.9311616175
United States,Colorado,1998,F_gases_AR5,3402.9707180479
United States,Connecticut,1998,F_gases_AR5,1436.4199458206
United States,Delaware,1998,F_gases_AR5,665.20856120845
United States,District of Columbia,1998,F_gases_AR5,125.56277105311
United States,Alabama,1999,F_gases_AR5,4096.4894054398
United States,Florida,1999,F_gases_AR5,10383.61868373
United States,Georgia,1999,F_gases_AR5,7593.4133722432
United States,Hawaii,1999,F_gases_AR5,421.97242830581
United States,Idaho,1999,F_gases_AR5,1019.133792888
United States,Illinois,1999,F_gases_AR5,10973.96438465
United States,Indiana,1999,F_gases_AR5,5718.187631537
United States,Iowa,1999,F_gases_AR5,4535.7477246754
United States,Kansas,1999,F_gases_AR5,2677.568275795
United States,Kentucky,1999,F_gases_AR5,3502.030608171
United States,Louisiana,1999,F_gases_AR5,3691.7613246308
United States,Alaska,1999,F_gases_AR5,318.27251650193
United States,Maine,1999,F_gases_AR5,743.78319035752
United States,Maryland,1999,F_gases_AR5,5113.5576759278
United States,Massachusetts,1999,F_gases_AR5,2820.2736535805
United States,Michigan,1999,F_gases_AR5,6718.1036312027
United States,Minnesota,1999,F_gases_AR5,4188.7776466584
United States,Mississippi,1999,F_gases_AR5,2098.2033515771
United States,Missouri,1999,F_gases_AR5,4422.7826655674
United States,Montana,1999,F_gases_AR5,1111.3023950613
United States,Nebraska,1999,F_gases_AR5,1736.1304143544
United States,Nevada,1999,F_gases_AR5,1535.1871187675
United States,Arizona,1999,F_gases_AR5,3804.4403179025
United States,New Hampshire,1999,F_gases_AR5,599.83661175404
United States,New Jersey,1999,F_gases_AR5,5073.8316373389
United States,New Mexico,1999,F_gases_AR5,1308.2136060589
United States,New York,1999,F_gases_AR5,6660.113830481
United States,North Carolina,1999,F_gases_AR5,5778.1831095069
United States,North Dakota,1999,F_gases_AR5,1017.612804055
United States,Ohio,1999,F_gases_AR5,8997.1498888588
United States,Oklahoma,1999,F_gases_AR5,3317.5460230682
United States,Oregon,1999,F_gases_AR5,3895.4254576051
United States,Pennsylvania,1999,F_gases_AR5,6830.0624943121
United States,Arkansas,1999,F_gases_AR5,2291.5079830712
United States,Rhode Island,1999,F_gases_AR5,732.89865053505
United States,South Carolina,1999,F_gases_AR5,3300.0910134063
United States,South Dakota,1999,F_gases_AR5,718.67078202211
United States,Tennessee,1999,F_gases_AR5,5210.0768882345
United States,Texas,1999,F_gases_AR5,20007.344365647
United States,Utah,1999,F_gases_AR5,1728.1817898088
United States,Vermont,1999,F_gases_AR5,316.04770254095
United States,Virginia,1999,F_gases_AR5,4777.9301058679
United States,Washington,1999,F_gases_AR5,9769.9847623537
United States,West Virginia,1999,F_gases_AR5,1366.9495848465
United States,California,1999,F_gases_AR5,27788.897081324
United States,Wisconsin,1999,F_gases_AR5,6020.0863883042
United States,Wyoming,1999,F_gases_AR5,395.65132299919
United States,Colorado,1999,F_gases_AR5,3444.0586960435
United States,Connecticut,1999,F_gases_AR5,1453.7634953297
United States,Delaware,1999,F_gases_AR5,673.2403889819
United States,District of Columbia,1999,F_gases_AR5,127.07883475202
United States,Alabama,2000,F_gases_AR5,4190.8967302077
United States,Florida,2000,F_gases_AR5,10615.997632294
United States,Georgia,2000,F_gases_AR5,7763.3492557924
United States,Hawaii,2000,F_gases_AR5,431.4159096392
United States,Idaho,2000,F_gases_AR5,1041.941375336
United States,Illinois,2000,F_gases_AR5,11219.554904002
United States,Indiana,2000,F_gases_AR5,5846.1571256011
United States,Iowa,2000,F_gases_AR5,4036.5299235835
United States,Kansas,2000,F_gases_AR5,2737.4905937837
United States,Kentucky,2000,F_gases_AR5,3486.8714217878
United States,Louisiana,2000,F_gases_AR5,3774.3806542787
United States,Alaska,2000,F_gases_AR5,325.39525810044
United States,Maine,2000,F_gases_AR5,760.42859703121
United States,Maryland,2000,F_gases_AR5,4969.8311149826
United States,Massachusetts,2000,F_gases_AR5,2883.3896294502
United States,Michigan,2000,F_gases_AR5,6868.450625417
United States,Minnesota,2000,F_gases_AR5,4282.5198934558
United States,Mississippi,2000,F_gases_AR5,2145.1598417531
United States,Missouri,2000,F_gases_AR5,4521.761799611
United States,Montana,2000,F_gases_AR5,1085.9521168698
United States,Nebraska,2000,F_gases_AR5,1774.9839366713
United States,Nevada,2000,F_gases_AR5,1569.5436547089
United States,Arizona,2000,F_gases_AR5,3889.5813335617
United States,New Hampshire,2000,F_gases_AR5,613.26058324178
United States,New Jersey,2000,F_gases_AR5,5187.380843737
United States,New Mexico,2000,F_gases_AR5,1337.4906155036
United States,New York,2000,F_gases_AR5,6809.9560368076
United States,North Carolina,2000,F_gases_AR5,5899.2841863798
United States,North Dakota,2000,F_gases_AR5,1040.3863477159
United States,Ohio,2000,F_gases_AR5,9198.5005253692
United States,Oklahoma,2000,F_gases_AR5,3391.790646271
United States,Oregon,2000,F_gases_AR5,3817.3462011374
United States,Pennsylvania,2000,F_gases_AR5,6982.9150584712
United States,Arkansas,2000,F_gases_AR5,2345.5209426488
United States,Rhode Island,2000,F_gases_AR5,749.30046795565
United States,South Carolina,2000,F_gases_AR5,3368.8920327499
United States,South Dakota,2000,F_gases_AR5,734.75418856631
United States,Tennessee,2000,F_gases_AR5,5225.0097977476
United States,Texas,2000,F_gases_AR5,20447.137898296
United States,Utah,2000,F_gases_AR5,1766.8574268364
United States,Vermont,2000,F_gases_AR5,323.12065418234
United States,Virginia,2000,F_gases_AR5,4884.8572194431
United States,Washington,2000,F_gases_AR5,8929.7588390882
United States,West Virginia,2000,F_gases_AR5,1291.361020841
United States,California,2000,F_gases_AR5,27458.426430503
United States,Wisconsin,2000,F_gases_AR5,6154.8121893753
United States,Wyoming,2000,F_gases_AR5,404.50575431424
United States,Colorado,2000,F_gases_AR5,3521.1345944329
United States,Connecticut,2000,F_gases_AR5,1486.2978210591
United States,Delaware,2000,F_gases_AR5,688.30709149553
United States,District of Columbia,2000,F_gases_AR5,129.92278028815
United States,Alabama,2001,F_gases_AR5,4048.4332917043
United States,Florida,2001,F_gases_AR5,10373.51699865
United States,Georgia,2001,F_gases_AR5,7586.026133468
United States,Hawaii,2001,F_gases_AR5,421.56191317491
United States,Idaho,2001,F_gases_AR5,1018.1423303793
United States,Illinois,2001,F_gases_AR5,10963.288382799
United States,Indiana,2001,F_gases_AR5,5712.6247028085
United States,Iowa,2001,F_gases_AR5,3933.1427592289
United States,Kansas,2001,F_gases_AR5,2674.9634082315
United States,Kentucky,2001,F_gases_AR5,3138.5685123411
United States,Louisiana,2001,F_gases_AR5,3688.1698011526
United States,Alaska,2001,F_gases_AR5,317.9628856469
United States,Maine,2001,F_gases_AR5,743.05960219567
United States,Maryland,2001,F_gases_AR5,4193.9413054092
United States,Massachusetts,2001,F_gases_AR5,2817.5299553424
United States,Michigan,2001,F_gases_AR5,6711.5679359617
United States,Minnesota,2001,F_gases_AR5,4184.7026017299
United States,Mississippi,2001,F_gases_AR5,2096.1621181558
United States,Missouri,2001,F_gases_AR5,4418.47996927
United States,Montana,2001,F_gases_AR5,923.8778111085
United States,Nebraska,2001,F_gases_AR5,1734.44142295
United States,Nevada,2001,F_gases_AR5,1533.693614693
United States,Arizona,2001,F_gases_AR5,3800.7391748649
United States,New Hampshire,2001,F_gases_AR5,599.25306176672
United States,New Jersey,2001,F_gases_AR5,5068.8955692003
United States,New Mexico,2001,F_gases_AR5,1306.940912765
United States,New York,2001,F_gases_AR5,6564.7008006069
United States,North Carolina,2001,F_gases_AR5,5707.1441613785
United States,North Dakota,2001,F_gases_AR5,1016.6228212376
United States,Ohio,2001,F_gases_AR5,8988.397027495
United States,Oklahoma,2001,F_gases_AR5,3314.3185542845
United States,Oregon,2001,F_gases_AR5,3361.6948743706
United States,Pennsylvania,2001,F_gases_AR5,6823.417880089
United States,Arkansas,2001,F_gases_AR5,2245.2078423215
United States,Rhode Island,2001,F_gases_AR5,732.18565137853
United States,South Carolina,2001,F_gases_AR5,3256.6235085254
United States,South Dakota,2001,F_gases_AR5,717.97162442232
United States,Tennessee,2001,F_gases_AR5,4896.9226001769
United States,Texas,2001,F_gases_AR5,19924.475454004
United States,Utah,2001,F_gases_AR5,1726.5005312098
United States,Vermont,2001,F_gases_AR5,315.74023609225
United States,Virginia,2001,F_gases_AR5,4773.2819050111
United States,Washington,2001,F_gases_AR5,7209.9062070969
United States,West Virginia,2001,F_gases_AR5,1031.808225366
United States,California,2001,F_gases_AR5,26813.508942561
United States,Wisconsin,2001,F_gases_AR5,6014.229757904
United States,Wyoming,2001,F_gases_AR5,395.26641430906
United States,Colorado,2001,F_gases_AR5,3440.7081496297
United States,Connecticut,2001,F_gases_AR5,1452.3492040833
United States,Delaware,2001,F_gases_AR5,672.58542825966
United States,District of Columbia,2001,F_gases_AR5,126.95520633229
United States,Alabama,2002,F_gases_AR5,4047.6373073845
United States,Florida,2002,F_gases_AR5,10398.23826842
United States,Georgia,2002,F_gases_AR5,7604.1044957584
United States,Hawaii,2002,F_gases_AR5,422.56654311688
United States,Idaho,2002,F_gases_AR5,1020.568679246
United States,Illinois,2002,F_gases_AR5,10989.415144794
United States,Indiana,2002,F_gases_AR5,5726.2385366116
United States,Iowa,2002,F_gases_AR5,3952.3455607651
United States,Kansas,2002,F_gases_AR5,2681.3381499944
United States,Kentucky,2002,F_gases_AR5,3166.1436076687
United States,Louisiana,2002,F_gases_AR5,3696.9591288824
United States,Alaska,2002,F_gases_AR5,318.72062733412
United States,Maine,2002,F_gases_AR5,744.83039766296
United States,Maryland,2002,F_gases_AR5,4557.7197074216
United States,Massachusetts,2002,F_gases_AR5,2824.2444493872
United States,Michigan,2002,F_gases_AR5,6727.5623650011
United States,Minnesota,2002,F_gases_AR5,4194.6752235454
United States,Mississippi,2002,F_gases_AR5,2101.1575106742
United States,Missouri,2002,F_gases_AR5,4429.0097091169
United States,Montana,2002,F_gases_AR5,939.16780311855
United States,Nebraska,2002,F_gases_AR5,1738.5747939487
United States,Nevada,2002,F_gases_AR5,1537.3485808533
United States,Arizona,2002,F_gases_AR5,3809.7967682037
United States,New Hampshire,2002,F_gases_AR5,600.68114990715
United States,New Jersey,2002,F_gases_AR5,5080.9753233298
United States,New Mexico,2002,F_gases_AR5,1310.0555014702
United States,New York,2002,F_gases_AR5,6563.6796887807
United States,North Carolina,2002,F_gases_AR5,5716.7080216836
United States,North Dakota,2002,F_gases_AR5,1019.0455489413
United States,Ohio,2002,F_gases_AR5,9009.8173989799
United States,Oklahoma,2002,F_gases_AR5,3322.2169520116
United States,Oregon,2002,F_gases_AR5,3424.6813908248
United States,Pennsylvania,2002,F_gases_AR5,6839.678860255
United States,Arkansas,2002,F_gases_AR5,2240.114566852
United States,Rhode Island,2002,F_gases_AR5,733.93053298539
United States,South Carolina,2002,F_gases_AR5,3261.9001584056
United States,South Dakota,2002,F_gases_AR5,719.68263238778
United States,Tennessee,2002,F_gases_AR5,4944.724469793
United States,Texas,2002,F_gases_AR5,19968.045043022
United States,Utah,2002,F_gases_AR5,1730.6149781612
United States,Vermont,2002,F_gases_AR5,316.49268095302
United States,Virginia,2002,F_gases_AR5,4784.6571781877
United States,Washington,2002,F_gases_AR5,7789.1665893098
United States,West Virginia,2002,F_gases_AR5,1069.9369351053
United States,California,2002,F_gases_AR5,26892.992212989
United States,Wisconsin,2002,F_gases_AR5,6028.5623508252
United States,Wyoming,2002,F_gases_AR5,396.20837908922
United States,Colorado,2002,F_gases_AR5,3448.9077481243
United States,Connecticut,2002,F_gases_AR5,1455.8103172698
United States,Delaware,2002,F_gases_AR5,674.18827576235
United States,District of Columbia,2002,F_gases_AR5,127.25775501514
United States,Alabama,2003,F_gases_AR5,3864.1612067448
United States,Florida,2003,F_gases_AR5,9927.9233195888
United States,Georgia,2003,F_gases_AR5,7352.076909575
United States,Hawaii,2003,F_gases_AR5,390.71268123677
United States,Idaho,2003,F_gases_AR5,976.1908341461
United States,Illinois,2003,F_gases_AR5,10442.868572022
United States,Indiana,2003,F_gases_AR5,5488.0662972629
United States,Iowa,2003,F_gases_AR5,4007.0510108955
United States,Kansas,2003,F_gases_AR5,2549.8703140887
United States,Kentucky,2003,F_gases_AR5,3073.6899549775
United States,Louisiana,2003,F_gases_AR5,3510.1014649941
United States,Alaska,2003,F_gases_AR5,297.81478104923
United States,Maine,2003,F_gases_AR5,703.64953055797
United States,Maryland,2003,F_gases_AR5,4047.5842386535
United States,Massachusetts,2003,F_gases_AR5,2623.7180805058
United States,Michigan,2003,F_gases_AR5,6341.6925073801
United States,Minnesota,2003,F_gases_AR5,3988.6281426793
United States,Mississippi,2003,F_gases_AR5,2040.3842450669
United States,Missouri,2003,F_gases_AR5,4205.5310154548
United States,Montana,2003,F_gases_AR5,885.62032569911
United States,Nebraska,2003,F_gases_AR5,1659.874000637
United States,Nevada,2003,F_gases_AR5,1565.3582645244
United States,Arizona,2003,F_gases_AR5,3733.8864586157
United States,New Hampshire,2003,F_gases_AR5,570.58165757505
United States,New Jersey,2003,F_gases_AR5,4778.1502569294
United States,New Mexico,2003,F_gases_AR5,1243.524378681
United States,New York,2003,F_gases_AR5,6086.3381323246
United States,North Carolina,2003,F_gases_AR5,5496.4900140501
United States,North Dakota,2003,F_gases_AR5,983.12263216247
United States,Ohio,2003,F_gases_AR5,8584.7279684978
United States,Oklahoma,2003,F_gases_AR5,3203.856034061
United States,Oregon,2003,F_gases_AR5,3236.9312013712
United States,Pennsylvania,2003,F_gases_AR5,6496.3181501714
United States,Arkansas,2003,F_gases_AR5,2126.6530747035
United States,Rhode Island,2003,F_gases_AR5,679.4551569899
United States,South Carolina,2003,F_gases_AR5,3154.8591552573
United States,South Dakota,2003,F_gases_AR5,707.57856066174
United States,Tennessee,2003,F_gases_AR5,4757.789317486
United States,Texas,2003,F_gases_AR5,19312.807509457
United States,Utah,2003,F_gases_AR5,1670.6222593245
United States,Vermont,2003,F_gases_AR5,299.29766869986
United States,Virginia,2003,F_gases_AR5,4581.1141044987
United States,Washington,2003,F_gases_AR5,6971.4719048624
United States,West Virginia,2003,F_gases_AR5,1050.9902542652
United States,California,2003,F_gases_AR5,25731.322567249
United States,Wisconsin,2003,F_gases_AR5,5783.7439953811
United States,Wyoming,2003,F_gases_AR5,385.90494398062
United States,Colorado,2003,F_gases_AR5,3323.4854125449
United States,Connecticut,2003,F_gases_AR5,1355.8252170091
United States,Delaware,2003,F_gases_AR5,642.43606724322
United States,District of Columbia,2003,F_gases_AR5,117.24873272713
United States,Alabama,2004,F_gases_AR5,4010.07126336
United States,Florida,2004,F_gases_AR5,10293.855985797
United States,Georgia,2004,F_gases_AR5,7623.0666240486
United States,Hawaii,2004,F_gases_AR5,405.11393400272
United States,Idaho,2004,F_gases_AR5,1012.1721872618
United States,Illinois,2004,F_gases_AR5,10827.781571087
United States,Indiana,2004,F_gases_AR5,5690.3505683878
United States,Iowa,2004,F_gases_AR5,3962.1327699612
United States,Kansas,2004,F_gases_AR5,2643.8558146294
